,symbol,date,period,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,daysOfInventoryOutstanding,operatingCycle,daysOfPayablesOutstanding,cashConversionCycle,grossProfitMargin,operatingProfitMargin,pretaxProfitMargin,netProfitMargin,effectiveTaxRate,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,netIncomePerEBT,ebtPerEbit,ebitPerRevenue,debtRatio,debtEquityRatio,longTermDebtToCapitalization,totalDebtToCapitalization,interestCoverage,cashFlowToDebtRatio,companyEquityMultiplier,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,payoutRatio,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,cashFlowCoverageRatios,shortTermCoverageRatios,capitalExpenditureCoverageRatio,dividendPaidAndCapexCoverageRatio,dividendPayoutRatio,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue
1,TPX,2020-12-31,FY,0.9938398357289527,0.459958932238193,0.06673511293634497,38.0291077257889,55.87831207065751,93.9074197964464,58.02747791952895,35.87994187691746,0.4455930359085963,0.14474972796517954,0.12295973884657237,0.15070729053318824,-0.22566371681415928,0.19296412399860677,1.1000794281175537,0.2804955192409067,1.2256637168141593,0.849464386393535,0.14474972796517954,0.9735283873214907,5.5500397140587765,0.07866813025978778,0.22701458173445893,6.91038961038961,4.4286680189317105,5.700953137410643,9.597911227154047,6.290123456790123,6.532051282051282,7.2504930966469425,1.280390107976315,3.1505531505531508,2.6151996151996153,0.3126503126503126,0.0,0.1781828073993471,0.8300763358778626,4.4286680189317105,6.244041944709247,-5.884995507637017,,,10.898649556870533,10.898649556870533,1.4930794115451578,9.90714786433213,10.09483155571087,8.379480789068703,8.379480789068703,0.10641010669097473,1.4930794115451578,,8.885900983795853,10.898649556870533
2,TPX,2019-12-31,FY,1.1641019009440061,0.5649812491917755,0.08392603129445235,43.71538956857695,53.90775598140379,97.62314554998073,52.08668783308765,45.53645771689308,0.4321313586606568,0.11162266580811332,0.08547971667739858,0.061010946555054735,0.28135593220338984,0.06189169769416683,0.5271210013908206,0.15149661350229407,0.7137476459510358,0.765791750793193,0.11162266580811332,0.8822914625383761,7.51432545201669,0.8069384028784705,0.815669384197303,4.045507584597433,0.19663062610007542,8.51682892906815,8.349462365591398,7.007548669050457,6.770825335892514,4.559600704638872,1.0144359527075577,1.4348623853211009,1.0302752293577981,0.2977064220183486,0.0,0.10070830650354154,0.7180306905370843,0.19663062610007542,3.546485260770975,-3.546485260770975,,,14.14877638108484,14.14877638108484,1.6376320376690277,26.841610073878627,22.646861571682994,16.261141652813297,16.261141652813297,0.3046440407158004,1.6376320376690277,,15.041822358962694,14.14877638108484
3,TPX,2018-12-31,FY,1.2038863976083707,0.5490284005979074,0.06846038863976084,43.4154056753857,51.28270762229807,94.69811329768376,58.36493490077108,36.33317839691268,0.4146287321025565,0.09482407784231751,0.0610455436753117,0.0371822856931444,0.3006060606060606,0.037011121750018416,0.4683131407269338,0.1252443315089914,0.6090909090909091,0.6437768240343348,0.09482407784231751,0.9199013036753333,11.639794967381174,0.8816783371009539,0.8846732588134136,2.7768147345612135,0.11122585348074353,12.653308480894689,8.407153965785382,6.253754940711462,7.117408906882591,6.42324144486692,0.9953966266480077,0.8414522058823529,0.5032169117647058,0.2104779411764706,0.0,0.06774205482999741,0.5980338612779902,0.11122585348074353,3.887473460721868,-2.4877717391304346,,,13.333829976514444,13.333829976514444,1.058655485944726,28.472038934925372,26.131871351232878,15.627743926597487,15.627743926597487,-0.8222027569983552,1.058655485944726,,13.541244045402124,13.333829976514444
4,TPX,2017-12-31,FY,1.0528687814179234,0.6233315999306639,0.07262957184954065,42.100094394423465,41.39245212864845,83.49254652307192,54.556609035136646,28.935937487935277,0.41413738019169327,0.10470519895440024,0.06839965146674412,0.05496659889631136,0.2531847133757962,0.05619896065330364,1.3457777777777777,0.13622408010958387,0.8036093418259024,0.6532593619972261,0.10470519895440024,0.9582405345211581,22.946666666666665,0.9372629935311175,0.9396976843910806,2.6703703703703705,0.12714619816325368,23.946666666666665,8.66981429021089,6.690298507462686,8.818032786885245,6.3304987359227765,1.0224201930215293,1.0319444444444446,0.7217592592592592,0.19398148148148148,0.0,0.08092506534998548,0.699416778824585,0.12714619816325368,3.0787292817679557,-3.3268656716417913,,,29.07840096,29.07840096,1.1876706752831834,21.607134134742402,20.98345162283515,14.67617814266487,14.67617814266487,-1.2352078347027737,1.1876706752831834,,12.828321596292483,29.07840096
0,LH,2021-12-31,FY,1.9154479140464982,1.5994106866937368,0.5291961622767617,67.43292868264179,13.957948288017073,81.39087697065887,21.604567193186366,59.786309777472496,0.34888250655980746,0.2021909446743048,0.1939469880713856,0.14746695283762074,0.2389496577752191,0.11661777546675561,0.23141469302728537,0.18517256071580743,0.760346702488326,0.9592268752876209,0.2021909446743048,0.49606581180648895,0.9843861032425119,0.3742332409466086,0.3817279046673287,15.367751060820368,0.4902721281493394,1.9843861032425119,5.412785817412618,16.894575889264445,26.149975087194818,5.725971442779001,0.7908061651966604,32.15718717683557,27.39607032057911,15.229576008273009,0.0,0.19289245637650504,0.8519423720092616,0.4902721281493394,15.626130653266332,-6.754126846220678,,,2.5422942600648306,2.5422942600648306,1.6200543830815897,10.98588091709923,9.858347691461573,8.398744116355802,8.398744116355802,0.20402350274612854,1.6200543830815897,,7.591786236823794,2.5422942600648306
1,LH,2020-12-31,FY,1.6649017378593471,1.4089329218775377,0.4290401169400682,78.76803662767823,17.114240446724356,95.88227707440258,25.837164984433343,70.04511208996924,0.35431555603247844,0.17494008656150517,0.15875093894194656,0.11132095718424724,0.2983642017033933,0.07752706547028901,0.16625532869643259,0.14390462067179813,0.7012302284710018,0.9074589024290505,0.17494008656150517,0.5336867330619728,1.1444811265318333,0.39772983198955003,0.4192329409720714,11.790742526518804,0.316041086969392,2.1444811265318333,4.633859311807996,14.126936922836125,21.32726843100189,5.121080011723329,0.6964283045282662,21.94552929085303,18.022610483042136,13.574511819116136,0.0,0.15275601817076223,0.8212429166861799,0.316041086969392,3.710983663538408,-5.5941839140686405,,,2.379664237102685,2.379664237102685,1.5933714890732198,14.313311072559605,12.701267883217383,10.430826282025945,10.430826282025945,0.15920486027866826,1.5933714890732198,,9.083874818873554,2.379664237102685
2,LH,2019-12-31,FY,1.1225242864673544,0.8896754273665186,0.12708035243617744,63.97639941842351,10.757922503402671,74.73432192182618,27.7982607229322,46.93606119889398,0.2814847509260221,0.11512098868002908,0.09562259840066466,0.07129504621456018,0.25341659878722056,0.0456489937051157,0.10886745077309369,0.08642937897158005,0.7455878360032582,0.8306269733874605,0.11512098868002908,0.5806919939710967,1.3848817232721025,0.4334720891231433,0.45899377274449665,5.526381387619443,0.22503465786071433,2.3848817232721027,5.705228854984447,13.130317887078919,33.92848385778504,4.382462262004096,0.6402828264917103,14.756894790602656,10.669050051072523,3.4473953013278855,0.0,0.12503029044206737,0.7229874714473593,0.22503465786071433,2.2928106649738136,-3.609945027486257,,,2.316375755790934,2.316375755790934,1.5169466666727247,21.277027608727845,16.781249731038773,12.132633310770402,12.132633310770402,-6.390445188690308,1.5169466666727247,,12.286212907358069,2.316375755790934
3,LH,2018-12-31,FY,1.509074458459737,1.2183192293363139,0.22715418595987014,59.97666190198881,10.618425891872013,70.59508779386083,28.39634669608925,42.198741097771574,0.28026893959447297,0.11697284133622743,0.1119081652460868,0.07797307074664267,0.30308286682961444,0.05459892618610715,0.12676076541297301,0.09266482133870156,0.6967594417724513,0.9567021196349098,0.11697284133622743,0.5692758243591407,1.3216714002926242,0.46217878000046286,0.46292044806705596,5.4287469287469285,0.21724803621355346,2.321671400292624,6.085700477903668,12.853766151906713,34.37420986093552,6.350310976634728,0.7002279846527405,12.873767258382642,9.128205128205128,4.209072978303747,0.0,0.1151816754019094,0.7090546958786579,0.21724803621355346,72.92737430167598,-3.4370721432332805,,,2.012611168938807,2.012611168938807,1.2379972032346869,15.877240582935386,15.158510699157304,10.748213193764364,10.748213193764364,-0.534562529409156,1.2379972032346869,,9.50044444058322,2.012611168938807
4,LH,2017-12-31,FY,1.3110796148770831,0.9938908166756268,0.15478226870631934,60.01767004424694,11.906154154842778,71.92382419908972,34.682689827156246,37.24113437193348,0.33175627789376905,0.13065297757005764,0.10869232095312889,0.12145880820579616,-0.12256586483390607,0.07654514727184934,0.18568081991215227,0.09394087550527135,1.117455282403736,0.831916141328251,0.13065297757005764,0.5877595364558185,1.4257686676427526,0.47929373017809224,0.4953562430269759,5.802637175669927,0.2176811896842325,2.4257686676427523,6.081542314636845,10.523981900452489,30.65641476274165,5.970267024987135,0.6302148720424916,14.251953125,11.171875,3.0927734375,0.0,0.13977052885628363,0.7838837878580238,0.2176811896842325,3.4955688622754493,-4.62714013950539,,,2.660750823262079,2.660750823262079,1.740468531315724,14.329702036650371,15.885426680839162,12.452328438317117,12.452328438317117,0.194883947698445,1.740468531315724,,12.94430701110994,2.660750823262079
0,SPR,2021-12-31,FY,2.0287846481876333,1.2779317697228145,0.7881663113006396,84.83733873007841,123.96801611476859,208.805354844847,64.58423405718777,144.22112078765923,-0.029800151783455603,-0.11616493802175563,-0.1404502909182899,-0.13680748798380976,0.030979827089337175,-0.06989518307419901,-1.2063350434976579,-0.07834439458823128,0.9740634005763689,1.2090592334494774,-0.11616493802175563,0.9419952696677135,16.25808610305599,0.8950067918872079,0.8964067013287117,-1.8928276999175597,-0.01629201897298412,17.259201427615437,4.3023508924684375,5.651534083020963,2.9443078258353825,1.5998866763801198,0.5109017357476122,-0.6082771896053898,-2.0577478344562077,14.23099133782483,-0.007951183431952663,-0.01598785732355173,3.382911392405063,-0.01629201897298412,-1.0953206239168112,0.4196547144754316,0.4319890635680109,-0.007951183431952663,9.65762394151238,9.65762394151238,1.0952473597217303,-8.005755941161244,-20.250293793171192,-68.50494957246836,-68.50494957246836,-0.2094787622899741,1.0952473597217303,0.0009931833408850252,551.6485912278689,9.65762394151238
1,SPR,2020-12-31,FY,2.623727623727624,1.7792207792207793,1.095881595881596,125.22218632518796,134.99921986737746,260.22140619256544,53.04862826680535,207.1727779257601,-0.12943491541353383,-0.2387218045112782,-0.31893209586466165,-0.25560972744360905,0.20278110323234183,-0.10380610455754481,-1.0161120840630473,-0.1217769121282493,0.8014550142738742,1.3359990157480315,-0.2387218045112782,0.8977802693257315,8.787974314068885,0.7993158227699806,0.812717293857827,-4.161802355350742,-0.20041433491175203,9.788558085230589,2.9148189367348687,6.880479513329755,2.7037193278492584,1.3225605966438783,0.40611171411872754,-7.16939364773821,-8.31376323387873,18.029836381135706,-0.017695047684706422,-0.21877937030075187,1.1596187407705731,-0.20041433491175203,-2.43909626719057,6.264928511354079,7.197101449275363,-0.017695047684706425,4.108689884074723,4.108689884074723,1.033568164271029,-4.04354002724348,-4.073967221243343,-4.724248739038797,-4.724248739038797,0.015316893653976413,1.033568164271029,0.004376127740911548,-8.682954801991581,4.108689884074723
2,SPR,2019-12-31,FY,2.6370193672970976,1.945362639859147,1.3349804055205317,49.88687667713752,60.17358245903572,110.06045913617325,56.91964811976896,53.14081101640429,0.13693072706693288,0.09675573247192583,0.08433060752120665,0.06741615902125116,0.20027145226964257,0.06969497764922429,0.3009537867605314,0.13015585170992078,0.7994269340974212,0.8715825446898002,0.09675573247192583,0.7683539311070208,3.3178721471556716,0.6190908697720687,0.6210902207116121,8.278563656147988,0.31958298697700194,4.318156012262973,7.316553456778636,6.412548426722101,6.065784769395782,3.3883909333792985,1.0338022613726006,8.906370656370656,6.665057915057915,22.68822393822394,0.09507640067911714,0.11734557617224758,0.7483472417903978,0.31958298697700194,37.8155737704918,-3.9737295434969853,-5.075357535753575,0.09507640067911714,3.8278007190189625,3.8278007190189625,0.8574592955043178,12.718898672854179,9.764356533642289,7.307129279809256,7.307129279809256,-1.2104151903666234,0.8574592955043178,0.0074752070226047,7.231980314436165,3.8278007190189625
3,SPR,2018-12-31,FY,1.8009607483724164,1.130206687314329,0.48897035585614057,51.27284685682636,60.235499274760016,111.50834613158638,53.692041917241156,57.81630421434522,0.15038770423705344,0.11675436167266685,0.10470783716422044,0.08543339795070617,0.1848717270563343,0.10851404351114159,0.49854557207498384,0.20546810273405136,0.8159217138323195,0.8968216318785579,0.11675436167266685,0.7822508310030074,3.5938914027149322,0.5963865244757526,0.5995599559955995,10.54,0.41548839719373987,4.594295410471881,7.118777723016264,6.798027919344117,6.059549674106261,3.331795534231408,1.2701595174026978,7.128703703703704,4.617592592592593,7.162962962962963,0.07779578606158834,0.10660481860980338,0.647746460579296,0.41548839719373987,31.68312757201646,-2.838864306784661,-3.449372759856631,0.07779578606158832,7.273593922107304,7.273593922107304,1.2464414065355858,14.589626965964344,18.050531056747545,11.692167603584881,11.692167603584881,0.16611410478101724,1.2464414065355858,0.005332266975918955,9.441093686083537,7.273593922107304
4,SPR,2017-12-31,FY,1.6354719309068477,0.7066625539790253,0.2611351017890191,37.749248174137186,85.87643002028398,123.62567819442117,41.051764705882356,82.5739134885388,0.11749964198768438,0.08149792352856938,0.07655735357296291,0.050823428325934415,0.3367003367003367,0.06737157826796765,0.19705719044975015,0.1560546232313261,0.6638608305274972,0.9393779652082235,0.08149792352856938,0.6580166293329284,1.9246529705719044,0.3762338516953555,0.38177948647535354,13.647482014388489,0.5158244919978421,2.924930594114381,9.669066740515094,8.891213389121338,4.250293123663701,3.3168669548282903,1.3256008200766924,4.9118150684931505,2.5736301369863015,3.6241438356164384,0.1327134404057481,0.08215666618931691,0.5239672302597176,0.5158244919978421,22.15057915057915,-2.1006957158549984,-2.538495575221239,0.1327134404057481,6.611748827273737,6.611748827273737,1.7052498407446657,33.55243628605241,39.61330551536926,20.756073972320028,20.756073972320028,-1.8355156321193373,1.7052498407446657,0.00395540399136132,15.926994105348337,6.611748827273737
0,HTA,2021-12-31,FY,1.7683422405969547,1.4149742865786024,0.2639558334173641,108.62974579994342,,,,,0.0,0.2302844709695166,0.13008409890584077,0.13008409890584077,0.0,0.014483092052485968,0.030631101877330702,0.02639901161933117,1.0,0.5648843726117354,0.2302844709695166,0.5145911520824815,1.0883376248310108,0.49743937530507504,,1.9042819257885772,0.11959280587320215,2.1149559614980826,3.3600373204609864,,,3.12440633782738,0.11133637527034965,1.762252079334613,1.3182570148980897,0.2392514395393474,2.8243004890563617,0.5027109544984636,0.7480524667026265,,,-3.969080335546292,2.0881921316979395,2.8243004890563617,2.1548800879038703,2.1548800879038703,9.151340216480047,70.34941467445682,24.33516487107789,18.20398010942492,18.20398010942492,0.7816257659805352,9.151340216480047,0.040146751783591415,21.418276068047224,2.1548800879038703
1,HTA,2020-12-31,FY,1.58171373241897,1.3347957156689525,0.5760039529242655,75.1488324977587,0.0,75.1488324977587,0.0,75.1488324977587,0.6927753265783152,0.22387034915372678,0.07246341483232983,0.07125812890871516,0.0,0.007748547570704135,0.01657657158140896,0.025083554187086726,0.9833669731628916,0.3236847358583017,0.22387034915372678,0.5236245437136599,1.1201969983986713,0.4881281769865953,,1.7472123281155867,0.12816720454813496,2.139313391335687,4.857028218114846,,,3.0389033158152494,0.10873913880941737,1.7790056768679097,1.4362705087170646,0.5292005612670696,5.2418563989509295,0.5253990308959473,0.8073445337429954,,,-5.190613167788288,1.9294584553868495,5.2418563989509295,1.9408442464477311,1.9408442464477311,8.343156413610792,117.08357406210801,19.66899677222646,15.879657028265655,15.879657028265655,1.9513929010351336,8.343156413610792,0.044770211713646015,21.085122132614405,1.9408442464477311
2,HTA,2019-12-31,FY,1.3238884553110695,0.9896271360178919,0.1905263893580589,72.41866188883442,0.0,72.41866188883442,0.0,72.41866188883442,0.6941854764889874,0.21520056339087265,0.044478379007616475,0.04360494962597267,0.0,0.00454212081221929,0.008979725783939234,0.02301157049789773,0.9803628324338384,0.20668337622717833,0.21520056339087265,0.4832393874207324,0.9553592619912573,0.45020829158333037,0.4590647806044798,1.540038496564285,0.11944592116921511,1.976989638800849,5.0401373137809395,,,2.8425615350466136,0.10416525764116101,1.6546470931363018,1.2096538985028193,0.15901711063581567,8.493632685547523,0.49223529956169465,0.7310645898576356,0.11944592116921511,3.40394,-0.5904656503909909,-1.0625126807692429,8.493632685547523,1.9677511804488907,1.9677511804488907,9.555268519823521,219.13265814512172,26.55304871893912,19.411993671181044,19.411993671181044,-2.5606512861901867,9.555268519823521,0.03876023207787938,23.113850654701967,1.9677511804488907
3,HTA,2018-12-31,FY,1.7239359604048132,1.350061867479319,0.6820065595737898,64.83662342140425,0.0,64.83662342140425,0.0,64.83662342140425,0.6830352139993966,0.2312874445067023,0.3126675574328693,0.3066864933982731,0.0,0.03449362977249972,0.06555940619602313,0.026815291260640008,0.9808708518283661,1.351857028381879,0.2312874445067023,0.461109003250558,0.876394645739712,0.4383508335667771,,1.5806046205657396,0.13276867283270477,1.9006235826271551,5.629534370222988,,,,0.11247195593874809,1.6373280275641182,1.2594375561109359,0.6125300269332492,1.183582166464446,0.48474347370084625,0.7692029543918719,,,1.3310767094320566,0.6666231993155868,1.183582166464446,1.7815377489766662,1.7815377489766662,8.334022481177536,27.174403374701942,22.351246763615208,17.19264504491458,17.19264504491458,0.13784117653834316,8.334022481177536,0.04355503781055608,14.002042882736006,1.7815377489766662
